,date,state,district,pincode,demo_age_5_17,demo_age_17_
12974,26-11-2025,uttarakhand,nainital,263158,0,5
12975,26-11-2025,uttarakhand,pauri garhwal,246113,1,1
12976,26-11-2025,uttarakhand,pauri garhwal,246148,0,1
12977,26-11-2025,uttarakhand,pauri garhwal,246155,0,6
12978,26-11-2025,uttarakhand,pauri garhwal,246165,0,1
12979,26-11-2025,uttarakhand,pauri garhwal,246175,0,1
12980,26-11-2025,uttarakhand,pithoragarh,262501,0,13
12981,26-11-2025,uttarakhand,pithoragarh,262529,0,2
12982,26-11-2025,uttarakhand,pithoragarh,262530,0,2
12983,26-11-2025,uttarakhand,pithoragarh,262532,0,4
12984,26-11-2025,uttarakhand,pithoragarh,262541,1,4
12985,26-11-2025,uttarakhand,pithoragarh,262544,0,3
12986,26-11-2025,uttarakhand,pithoragarh,262547,0,1
12987,26-11-2025,uttarakhand,rudraprayag,246439,0,1
12988,26-11-2025,uttarakhand,rudraprayag,246495,0,1
12989,26-11-2025,uttarakhand,tehri garhwal,249001,0,3
12990,26-11-2025,uttarakhand,tehri garhwal,249122,0,6
12991,26-11-2025,uttarakhand,tehri garhwal,249126,0,1
12992,26-11-2025,uttarakhand,tehri garhwal,249131,0,2
12993,26-11-2025,uttarakhand,tehri garhwal,249186,0,2
12994,26-11-2025,uttarakhand,udham singh nagar,262401,2,38
12995,26-11-2025,uttarakhand,udham singh nagar,262405,2,18
12996,26-11-2025,uttarakhand,udham singh nagar,263152,1,27
12997,26-11-2025,uttarakhand,uttarkashi,249171,0,6
12998,26-11-2025,west bengal,hooghly,712103,0,1
12999,26-11-2025,west bengal,alipurduar,735204,1,3
13000,26-11-2025,west bengal,alipurduar,735216,0,1
13001,26-11-2025,west bengal,alipurduar,736122,0,3
13002,26-11-2025,west bengal,bankura,721504,1,2
13003,26-11-2025,west bengal,bankura,722112,0,4
13004,26-11-2025,west bengal,bankura,722121,4,8
13005,26-11-2025,west bengal,bankura,722139,0,4
13006,26-11-2025,west bengal,bankura,722143,0,19
13007,26-11-2025,west bengal,bankura,722144,1,19
13008,26-11-2025,west bengal,bankura,722146,0,5
13009,26-11-2025,west bengal,bankura,722149,0,8
13010,26-11-2025,west bengal,bankura,722155,3,7
13011,26-11-2025,west bengal,bankura,722157,1,32
13012,26-11-2025,west bengal,bankura,722162,0,7
13013,26-11-2025,west bengal,bankura,722179,0,3
13014,26-11-2025,west bengal,bankura,722181,0,2
13015,26-11-2025,west bengal,bankura,722203,1,8
13016,26-11-2025,west bengal,bankura,722205,0,15
13017,26-11-2025,west bengal,bankura,722206,2,20
13018,26-11-2025,west bengal,birbhum,731102,1,6
13019,26-11-2025,west bengal,birbhum,731104,0,2
13020,26-11-2025,west bengal,birbhum,731127,2,6
13021,26-11-2025,west bengal,birbhum,731129,0,3
13022,26-11-2025,west bengal,birbhum,731234,4,23
13023,26-11-2025,west bengal,birbhum,731238,2,34
13024,26-11-2025,west bengal,birbhum,731302,1,12
13025,26-11-2025,west bengal,birbhum,731303,3,13
13026,26-11-2025,west bengal,cooch behar,735304,2,2
13027,26-11-2025,west bengal,cooch behar,736101,1,11
13028,26-11-2025,madhya pradesh,bhopal,462042,2,25
13029,26-11-2025,madhya pradesh,bhopal,462043,0,6
13030,26-11-2025,madhya pradesh,bhopal,463106,1,3
13031,26-11-2025,madhya pradesh,burhanpur,450332,3,9
13032,26-11-2025,madhya pradesh,burhanpur,450445,1,3
13033,26-11-2025,madhya pradesh,chhatarpur,471315,0,5
13034,26-11-2025,madhya pradesh,chhindwara,480105,0,1
13035,26-11-2025,madhya pradesh,chhindwara,480107,1,2
13036,26-11-2025,madhya pradesh,chhindwara,480108,0,3
13037,26-11-2025,madhya pradesh,chhindwara,480337,0,3
13038,26-11-2025,madhya pradesh,chhindwara,480338,0,1
13039,26-11-2025,madhya pradesh,chhindwara,480557,0,2
13040,26-11-2025,madhya pradesh,damoh,470673,2,19
13041,26-11-2025,madhya pradesh,damoh,470771,0,1
13042,26-11-2025,madhya pradesh,damoh,470881,0,4
13043,26-11-2025,madhya pradesh,datia,475671,0,2
13044,26-11-2025,madhya pradesh,datia,475673,0,8
13045,26-11-2025,madhya pradesh,datia,475685,0,3
13046,26-11-2025,madhya pradesh,dewas,455339,0,6
13047,26-11-2025,madhya pradesh,dhar,454111,3,9
13048,26-11-2025,madhya pradesh,dhar,454331,2,25
13049,26-11-2025,madhya pradesh,dhar,454335,0,11
13050,26-11-2025,madhya pradesh,dhar,454446,1,28
13051,26-11-2025,madhya pradesh,dhar,454665,0,12
13052,26-11-2025,madhya pradesh,dindori,481884,2,5
13053,26-11-2025,madhya pradesh,dindori,481885,0,1
13054,26-11-2025,madhya pradesh,guna,473222,1,16
13055,26-11-2025,madhya pradesh,gwalior,474001,13,79
13056,26-11-2025,madhya pradesh,gwalior,474004,1,15
13057,26-11-2025,madhya pradesh,gwalior,474006,4,32
13058,26-11-2025,madhya pradesh,gwalior,474009,0,13
13059,26-11-2025,madhya pradesh,gwalior,474012,5,18
13060,26-11-2025,madhya pradesh,gwalior,475001,2,5
13061,26-11-2025,madhya pradesh,gwalior,475002,0,2
13062,26-11-2025,madhya pradesh,gwalior,475005,0,2
13063,26-11-2025,madhya pradesh,gwalior,475115,1,6
13064,26-11-2025,madhya pradesh,indore,452002,1,43
13065,26-11-2025,madhya pradesh,indore,452003,3,16
13066,26-11-2025,madhya pradesh,indore,452009,2,27
13067,26-11-2025,madhya pradesh,indore,453112,1,9
13068,26-11-2025,madhya pradesh,indore,453115,1,13
13069,26-11-2025,madhya pradesh,indore,453555,1,3
13070,26-11-2025,madhya pradesh,indore,453556,0,1
13071,26-11-2025,madhya pradesh,jabalpur,482001,5,72
13072,26-11-2025,madhya pradesh,jabalpur,482003,1,31
13073,26-11-2025,madhya pradesh,jabalpur,482005,0,14
13074,26-11-2025,madhya pradesh,jhabua,457661,0,28
13075,26-11-2025,madhya pradesh,jhabua,457779,2,32
13076,26-11-2025,madhya pradesh,katni,483331,1,6
13077,26-11-2025,madhya pradesh,katni,483332,2,10
13078,26-11-2025,madhya pradesh,katni,483442,2,11
13079,26-11-2025,madhya pradesh,mandla,481666,1,3
13080,26-11-2025,madhya pradesh,mandla,481776,0,2
13081,26-11-2025,madhya pradesh,mandsaur,458002,1,15
13082,26-11-2025,madhya pradesh,mandsaur,458553,0,3
13083,26-11-2025,madhya pradesh,mandsaur,458771,0,1
13084,26-11-2025,madhya pradesh,morena,476444,1,14
13085,26-11-2025,madhya pradesh,narmadapuram,461111,0,2
13086,26-11-2025,madhya pradesh,narmadapuram,461115,0,1
13087,26-11-2025,madhya pradesh,narmadapuram,461668,0,3
13088,26-11-2025,madhya pradesh,narmadapuram,461990,0,1
13089,26-11-2025,madhya pradesh,narsimhapur,487110,0,2
13090,26-11-2025,madhya pradesh,narsimhapur,487114,0,1
13091,26-11-2025,madhya pradesh,neemuch,458110,1,8
13092,26-11-2025,madhya pradesh,neemuch,458116,0,6
13093,26-11-2025,madhya pradesh,neemuch,458118,0,5
13094,26-11-2025,madhya pradesh,neemuch,458330,0,9
13095,26-11-2025,madhya pradesh,neemuch,458441,10,37
13096,26-11-2025,madhya pradesh,neemuch,458468,0,8
13097,26-11-2025,madhya pradesh,neemuch,458470,0,2
13098,26-11-2025,madhya pradesh,niwari,472445,0,1
13099,26-11-2025,madhya pradesh,panna,488058,1,10
13100,26-11-2025,madhya pradesh,panna,488222,0,3
13101,26-11-2025,madhya pradesh,panna,488333,0,15
13102,26-11-2025,madhya pradesh,raisen,464665,1,9
13103,26-11-2025,madhya pradesh,raisen,464668,1,18
13104,26-11-2025,madhya pradesh,raisen,464770,0,7
13105,26-11-2025,madhya pradesh,raisen,464986,0,4
13106,26-11-2025,madhya pradesh,ratlam,457331,0,4
13107,26-11-2025,madhya pradesh,ratlam,457339,0,1
13108,26-11-2025,madhya pradesh,rewa,486115,0,8
13109,26-11-2025,madhya pradesh,rewa,486223,2,16
13110,26-11-2025,madhya pradesh,rewa,486333,0,10
13111,26-11-2025,madhya pradesh,rewa,486446,1,10
13112,26-11-2025,madhya pradesh,rewa,486553,0,12
13113,26-11-2025,madhya pradesh,sagar,470001,2,19
13114,26-11-2025,madhya pradesh,sagar,470117,1,7
13115,26-11-2025,madhya pradesh,sagar,470227,1,14
13116,26-11-2025,madhya pradesh,sagar,470229,1,3
13117,26-11-2025,madhya pradesh,sagar,470232,1,8
13118,26-11-2025,madhya pradesh,satna,485111,1,12
13119,26-11-2025,madhya pradesh,satna,485112,0,3
13120,26-11-2025,madhya pradesh,satna,485114,0,1
13121,26-11-2025,madhya pradesh,satna,485221,0,11
13122,26-11-2025,madhya pradesh,satna,485447,0,3
13123,26-11-2025,madhya pradesh,satna,485881,1,7
13124,26-11-2025,madhya pradesh,sehore,466120,0,1
13125,26-11-2025,madhya pradesh,sehore,466221,0,3
13126,26-11-2025,madhya pradesh,sehore,466331,4,11
13127,26-11-2025,madhya pradesh,sehore,466448,0,4
13128,26-11-2025,madhya pradesh,sehore,466665,0,4
13129,26-11-2025,madhya pradesh,seoni,480880,0,5
13130,26-11-2025,madhya pradesh,seoni,480884,1,12
13131,26-11-2025,madhya pradesh,shajapur,465001,2,17
13132,26-11-2025,madhya pradesh,shajapur,465220,2,7
13133,26-11-2025,madhya pradesh,shajapur,465441,1,15
13134,26-11-2025,madhya pradesh,shajapur,465445,0,6
13135,26-11-2025,madhya pradesh,shajapur,465447,0,14
13136,26-11-2025,madhya pradesh,shivpuri,473551,5,47
13137,26-11-2025,madhya pradesh,sidhi,486666,0,19
13138,26-11-2025,madhya pradesh,sidhi,486670,0,9
13139,26-11-2025,madhya pradesh,sidhi,486775,2,10
13140,26-11-2025,madhya pradesh,sidhi,486884,0,1
13141,26-11-2025,madhya pradesh,singrauli,486892,2,20
13142,26-11-2025,madhya pradesh,tikamgarh,472331,0,4
13143,26-11-2025,madhya pradesh,ujjain,456337,1,6
13144,26-11-2025,madhya pradesh,ujjain,456665,0,11
13145,26-11-2025,madhya pradesh,umaria,484001,1,3
13146,26-11-2025,madhya pradesh,umaria,484555,1,6
13147,26-11-2025,madhya pradesh,umaria,484661,1,44
13148,26-11-2025,madhya pradesh,vidisha,464224,0,7
13149,26-11-2025,madhya pradesh,vidisha,464226,0,3
13150,26-11-2025,maharashtra,akola,444001,4,62
13151,26-11-2025,maharashtra,akola,444004,1,13
13152,26-11-2025,maharashtra,akola,444101,3,70
13153,26-11-2025,maharashtra,akola,444106,1,19
13154,26-11-2025,maharashtra,akola,444109,0,18
13155,26-11-2025,maharashtra,akola,444407,0,7
13156,26-11-2025,maharashtra,akola,444501,0,31
13157,26-11-2025,maharashtra,akola,444502,1,1
13158,26-11-2025,maharashtra,amravati,444701,1,21
13159,26-11-2025,maharashtra,amravati,444702,4,238
13160,26-11-2025,maharashtra,amravati,444710,0,8
13161,26-11-2025,maharashtra,amravati,444723,0,5
13162,26-11-2025,maharashtra,amravati,444801,1,15
13163,26-11-2025,maharashtra,amravati,444907,0,6
13164,26-11-2025,maharashtra,beed,431125,1,21
13165,26-11-2025,maharashtra,beed,431130,1,31
13166,26-11-2025,maharashtra,beed,431142,0,6
13167,26-11-2025,maharashtra,beed,431523,1,8
13168,26-11-2025,maharashtra,bhandara,441905,0,9
13169,26-11-2025,maharashtra,bhandara,441915,0,4
13170,26-11-2025,maharashtra,buldhana,443203,1,16
13171,26-11-2025,maharashtra,buldhana,443303,0,23
13172,26-11-2025,maharashtra,buldhana,443304,0,32
13173,26-11-2025,maharashtra,buldhana,444201,1,5
13174,26-11-2025,maharashtra,buldhana,444204,0,21
13175,26-11-2025,maharashtra,buldhana,444303,3,125
13176,26-11-2025,maharashtra,buldhana,444304,0,3
13177,26-11-2025,maharashtra,chandrapur,441206,1,72
13178,26-11-2025,maharashtra,chandrapur,441212,0,5
13179,26-11-2025,maharashtra,chandrapur,441225,0,33
13180,26-11-2025,maharashtra,chandrapur,442503,1,8
13181,26-11-2025,maharashtra,chandrapur,442507,0,3
13182,26-11-2025,maharashtra,chandrapur,442901,0,2
13183,26-11-2025,maharashtra,chandrapur,442914,0,5
13184,26-11-2025,maharashtra,chhatrapati sambhajinagar,431001,1,18
13185,26-11-2025,maharashtra,chhatrapati sambhajinagar,431006,1,1
13186,26-11-2025,maharashtra,chhatrapati sambhajinagar,431008,1,3
13187,26-11-2025,maharashtra,chhatrapati sambhajinagar,431009,0,2
13188,26-11-2025,maharashtra,chhatrapati sambhajinagar,431010,0,3
13189,26-11-2025,maharashtra,chhatrapati sambhajinagar,431103,0,3
13190,26-11-2025,maharashtra,chhatrapati sambhajinagar,431110,0,1
13191,26-11-2025,maharashtra,chhatrapati sambhajinagar,431121,0,2
13192,26-11-2025,maharashtra,chhatrapati sambhajinagar,431136,1,16
13193,26-11-2025,maharashtra,dharashiv,413505,0,1
13194,26-11-2025,maharashtra,dharashiv,413507,0,1
13195,26-11-2025,maharashtra,dharashiv,413526,0,1
13196,26-11-2025,maharashtra,dhule,424004,1,0
13197,26-11-2025,maharashtra,dhule,424307,1,8
13198,26-11-2025,maharashtra,dhule,425404,0,8
13199,26-11-2025,maharashtra,dhule,425405,3,41
13200,26-11-2025,maharashtra,dhule,425407,0,13
13201,26-11-2025,maharashtra,dhule,425421,1,11
13202,26-11-2025,maharashtra,dhule,425428,0,10
13203,26-11-2025,maharashtra,gadchiroli,442605,2,30
13204,26-11-2025,maharashtra,gadchiroli,442703,1,10
13205,26-11-2025,maharashtra,gadchiroli,442705,2,24
13206,26-11-2025,maharashtra,hingoli,431509,0,12
13207,26-11-2025,maharashtra,hingoli,431542,1,88
13208,26-11-2025,maharashtra,hingoli,431701,0,50
13209,26-11-2025,maharashtra,jalgaon,424105,1,29
13210,26-11-2025,maharashtra,jalgaon,424106,3,27
13211,26-11-2025,maharashtra,jalgaon,424207,1,9
13212,26-11-2025,maharashtra,jalgaon,424209,4,10
13213,26-11-2025,maharashtra,jalgaon,425101,0,2
13214,26-11-2025,maharashtra,jalgaon,425105,2,33
13215,26-11-2025,maharashtra,jalgaon,425108,0,9
13216,26-11-2025,maharashtra,jalgaon,425301,1,12
13217,26-11-2025,maharashtra,jalgaon,425305,0,23
13218,26-11-2025,maharashtra,jalgaon,425308,0,3
13219,26-11-2025,maharashtra,jalgaon,425401,1,31
13220,26-11-2025,maharashtra,jalgaon,425420,0,2
13221,26-11-2025,maharashtra,jalgaon,425505,0,1
13222,26-11-2025,maharashtra,jalna,431007,0,1
13223,26-11-2025,maharashtra,jalna,431114,1,46
13224,26-11-2025,maharashtra,jalna,431501,6,88
13225,26-11-2025,maharashtra,jalna,431503,0,8
13226,26-11-2025,maharashtra,kolhapur,416005,4,17
13227,26-11-2025,maharashtra,kolhapur,416007,0,19
13228,26-11-2025,maharashtra,kolhapur,416008,2,25
13229,26-11-2025,maharashtra,kolhapur,416101,0,29
13230,26-11-2025,maharashtra,kolhapur,416109,4,16
13231,26-11-2025,maharashtra,kolhapur,416110,0,4
13232,26-11-2025,maharashtra,kolhapur,416119,1,32
13233,26-11-2025,maharashtra,kolhapur,416204,1,8
13234,26-11-2025,maharashtra,kolhapur,416208,1,20
13235,26-11-2025,maharashtra,kolhapur,416210,0,23
13236,26-11-2025,maharashtra,kolhapur,416221,0,13
13237,26-11-2025,maharashtra,latur,413514,1,42
13238,26-11-2025,maharashtra,latur,413515,1,74
13239,26-11-2025,maharashtra,latur,413524,0,9
13240,26-11-2025,maharashtra,latur,413527,4,28
13241,26-11-2025,maharashtra,latur,431522,1,22
13242,26-11-2025,maharashtra,mumbai,400005,2,8
13243,26-11-2025,maharashtra,mumbai,400008,2,21
13244,26-11-2025,maharashtra,mumbai,400010,0,11
13245,26-11-2025,maharashtra,mumbai,400013,0,6
13246,26-11-2025,maharashtra,mumbai,400018,1,17
13247,26-11-2025,maharashtra,mumbai,400021,0,1
13248,26-11-2025,maharashtra,mumbai,400026,0,5
13249,26-11-2025,maharashtra,mumbai,400027,0,3
13250,26-11-2025,maharashtra,mumbai,400031,1,5
13251,26-11-2025,maharashtra,mumbai,400034,1,8
13252,26-11-2025,maharashtra,mumbai,400058,0,24
13253,26-11-2025,maharashtra,mumbai,400067,1,46
13254,26-11-2025,maharashtra,mumbai,400070,5,38
13255,26-11-2025,maharashtra,mumbai,400086,1,38
13256,26-11-2025,maharashtra,mumbai suburban,400043,5,46
13257,26-11-2025,maharashtra,mumbai suburban,400060,0,12
13258,26-11-2025,maharashtra,mumbai suburban,400071,3,15
13259,26-11-2025,maharashtra,mumbai suburban,400074,4,20
13260,26-11-2025,maharashtra,mumbai suburban,400101,0,24
13261,26-11-2025,maharashtra,nagpur,440002,0,29
13262,26-11-2025,maharashtra,nagpur,440004,1,3
13263,26-11-2025,maharashtra,nagpur,440008,3,53
13264,26-11-2025,maharashtra,nagpur,440009,1,27
13265,26-11-2025,maharashtra,nagpur,440017,4,28
13266,26-11-2025,maharashtra,nagpur,440019,0,4
13267,26-11-2025,maharashtra,nagpur,440023,2,33
13268,26-11-2025,maharashtra,nagpur,440037,2,8
13269,26-11-2025,maharashtra,nagpur,441104,1,20
13270,26-11-2025,maharashtra,nagpur,441106,2,32
13271,26-11-2025,maharashtra,nagpur,441123,1,1
13272,26-11-2025,maharashtra,nagpur,441305,0,10
13273,26-11-2025,maharashtra,nagpur,441306,0,7
13274,26-11-2025,maharashtra,nanded,431646,0,17
13275,26-11-2025,maharashtra,nanded,431711,0,9
13276,26-11-2025,maharashtra,nanded,431712,5,147
13277,26-11-2025,maharashtra,nanded,431715,4,131
13278,26-11-2025,maharashtra,nanded,431716,0,4
13279,26-11-2025,maharashtra,nanded,431719,0,9
13280,26-11-2025,maharashtra,nanded,431750,0,11
13281,26-11-2025,maharashtra,nanded,431802,2,88
13282,26-11-2025,maharashtra,nanded,431804,3,189
13283,26-11-2025,maharashtra,nandurbar,425411,1,2
13284,26-11-2025,maharashtra,nandurbar,425418,0,9
13285,26-11-2025,maharashtra,nandurbar,425419,1,0
13286,26-11-2025,maharashtra,nashik,422002,1,0
13287,26-11-2025,maharashtra,nashik,422004,2,16
13288,26-11-2025,maharashtra,nashik,422008,0,12
13289,26-11-2025,maharashtra,nashik,422011,2,5
13290,26-11-2025,maharashtra,nashik,422104,3,30
13291,26-11-2025,maharashtra,nashik,422105,0,4
13292,26-11-2025,maharashtra,nashik,422112,0,10
13293,26-11-2025,maharashtra,nashik,422203,2,49
13294,26-11-2025,maharashtra,nashik,422209,2,61
13295,26-11-2025,maharashtra,nashik,422212,2,36
13296,26-11-2025,maharashtra,nashik,422215,0,29
13297,26-11-2025,maharashtra,nashik,422402,1,44
13298,26-11-2025,maharashtra,nashik,422502,0,24
13299,26-11-2025,maharashtra,nashik,423101,2,50
13300,26-11-2025,maharashtra,nashik,423102,3,24
13301,26-11-2025,maharashtra,nashik,423106,0,61
13302,26-11-2025,maharashtra,nashik,423108,0,4
13303,26-11-2025,maharashtra,nashik,423110,1,17
13304,26-11-2025,maharashtra,nashik,423117,0,5
13305,26-11-2025,maharashtra,nashik,423205,0,4
13306,26-11-2025,maharashtra,nashik,423206,1,27
13307,26-11-2025,maharashtra,nashik,423212,0,20
13308,26-11-2025,maharashtra,nashik,423213,1,8
13309,26-11-2025,maharashtra,nashik,423502,1,28
13310,26-11-2025,maharashtra,palghar,401208,5,58
13311,26-11-2025,maharashtra,palghar,401303,8,59
13312,26-11-2025,maharashtra,palghar,401304,1,2
13313,26-11-2025,maharashtra,palghar,401305,6,38
13314,26-11-2025,maharashtra,palghar,401401,0,2
13315,26-11-2025,maharashtra,palghar,401405,0,1
13316,26-11-2025,maharashtra,parbhani,431510,2,17
13317,26-11-2025,maharashtra,pune,410405,0,2
13318,26-11-2025,maharashtra,pune,410504,0,53
13319,26-11-2025,maharashtra,pune,410506,0,28
13320,26-11-2025,maharashtra,pune,410509,0,21
13321,26-11-2025,maharashtra,pune,410512,0,5
13322,26-11-2025,maharashtra,pune,410513,0,6
13323,26-11-2025,maharashtra,pune,411004,1,10
13324,26-11-2025,maharashtra,pune,411005,2,6
13325,26-11-2025,maharashtra,pune,411008,0,3
13326,26-11-2025,maharashtra,pune,411011,1,27
13327,26-11-2025,maharashtra,pune,411014,6,66
13328,26-11-2025,maharashtra,pune,411015,5,29
13329,26-11-2025,maharashtra,pune,411019,2,32
13330,26-11-2025,maharashtra,pune,411030,2,33
13331,26-11-2025,maharashtra,pune,411031,0,4
13332,26-11-2025,maharashtra,pune,411040,2,13
13333,26-11-2025,maharashtra,pune,411051,2,21
13334,26-11-2025,maharashtra,pune,411052,2,19
13335,26-11-2025,maharashtra,pune,411061,1,16
13336,26-11-2025,maharashtra,pune,412109,3,11
13337,26-11-2025,maharashtra,pune,412110,0,6
13338,26-11-2025,maharashtra,pune,412206,2,25
13339,26-11-2025,maharashtra,pune,412207,3,63
13340,26-11-2025,maharashtra,pune,412209,1,13
13341,26-11-2025,maharashtra,pune,412213,1,14
13342,26-11-2025,maharashtra,pune,412403,0,5
13343,26-11-2025,maharashtra,pune,412408,0,5
13344,26-11-2025,maharashtra,pune,412411,1,25
13345,26-11-2025,maharashtra,pune,413102,9,76
13346,26-11-2025,maharashtra,pune,413104,2,41
13347,26-11-2025,maharashtra,pune,413114,2,68
13348,26-11-2025,maharashtra,pune,413130,0,31
13349,26-11-2025,maharashtra,pune,413802,0,1
13350,26-11-2025,maharashtra,raigad,400702,0,2
13351,26-11-2025,maharashtra,raigad,402101,0,2
13352,26-11-2025,maharashtra,raigad,402112,0,2
13353,26-11-2025,maharashtra,raigad,402305,0,2
13354,26-11-2025,maharashtra,raigad,402308,0,1
13355,26-11-2025,maharashtra,raigad,402309,0,1
13356,26-11-2025,maharashtra,raigad,410101,0,3
13357,26-11-2025,maharashtra,raigad,410201,0,6
13358,26-11-2025,maharashtra,raigad,410205,1,0
13359,26-11-2025,maharashtra,raigad,410208,2,10
13360,26-11-2025,maharashtra,raigad,410222,0,1
13361,26-11-2025,maharashtra,ratnagiri,415612,3,35
13362,26-11-2025,maharashtra,ratnagiri,415614,0,2
13363,26-11-2025,maharashtra,ratnagiri,415615,0,3
13364,26-11-2025,maharashtra,ratnagiri,415617,0,2
13365,26-11-2025,maharashtra,ratnagiri,415619,0,5
13366,26-11-2025,maharashtra,ratnagiri,415621,0,8
13367,26-11-2025,maharashtra,ratnagiri,415640,0,7
13368,26-11-2025,maharashtra,ratnagiri,415643,0,3
13369,26-11-2025,maharashtra,ratnagiri,415701,0,24
13370,26-11-2025,maharashtra,ratnagiri,415702,2,28
13371,26-11-2025,maharashtra,ratnagiri,415712,0,29
13372,26-11-2025,maharashtra,ratnagiri,415716,0,4
13373,26-11-2025,maharashtra,ratnagiri,415719,0,8
13374,26-11-2025,maharashtra,ratnagiri,415722,0,2
13375,26-11-2025,maharashtra,ratnagiri,415724,0,17
13376,26-11-2025,maharashtra,ratnagiri,415803,0,23
13377,26-11-2025,maharashtra,ratnagiri,415807,0,2
13378,26-11-2025,maharashtra,ratnagiri,416701,1,8
13379,26-11-2025,maharashtra,ratnagiri,416707,0,1
13380,26-11-2025,maharashtra,sangli,415303,0,3
13381,26-11-2025,maharashtra,sangli,415307,0,8
13382,26-11-2025,maharashtra,sangli,415311,0,38
13383,26-11-2025,maharashtra,sangli,415313,1,4
13384,26-11-2025,maharashtra,sangli,415409,1,25
13385,26-11-2025,maharashtra,sangli,416403,0,25
13386,26-11-2025,maharashtra,sangli,416406,0,7
13387,26-11-2025,maharashtra,sangli,416410,3,90
13388,26-11-2025,maharashtra,sangli,416412,2,70
13389,26-11-2025,maharashtra,sangli,416414,0,2
13390,26-11-2025,maharashtra,sangli,416419,1,6
13391,26-11-2025,maharashtra,sangli,416420,0,4
13392,26-11-2025,maharashtra,satara,412803,2,20
13393,26-11-2025,maharashtra,satara,412805,0,1
13394,26-11-2025,maharashtra,satara,415003,0,8
13395,26-11-2025,maharashtra,satara,415012,1,7
13396,26-11-2025,maharashtra,satara,415022,0,6
13397,26-11-2025,maharashtra,satara,415108,0,12
13398,26-11-2025,maharashtra,satara,415111,0,8
13399,26-11-2025,maharashtra,satara,415511,1,5
13400,26-11-2025,maharashtra,satara,415514,0,10
13401,26-11-2025,maharashtra,satara,415519,1,12
13402,26-11-2025,maharashtra,satara,415521,3,37
13403,26-11-2025,maharashtra,satara,415538,0,2
13404,26-11-2025,maharashtra,satara,415539,1,12
13405,26-11-2025,maharashtra,satara,415715,0,1
13406,26-11-2025,maharashtra,sindhudurg,416515,0,1
13407,26-11-2025,maharashtra,sindhudurg,416602,3,13
13408,26-11-2025,maharashtra,sindhudurg,416608,0,1
13409,26-11-2025,maharashtra,sindhudurg,416612,0,9
13410,26-11-2025,maharashtra,sindhudurg,416616,0,4
13411,26-11-2025,maharashtra,sindhudurg,416703,1,19
13412,26-11-2025,maharashtra,sindhudurg,416801,1,9
13413,26-11-2025,maharashtra,solapur,413001,2,33
13414,26-11-2025,maharashtra,solapur,413008,0,5
13415,26-11-2025,maharashtra,solapur,413109,1,73
13416,26-11-2025,maharashtra,solapur,413111,0,24
13417,26-11-2025,maharashtra,solapur,413113,0,27
13418,26-11-2025,maharashtra,solapur,413118,0,11
13419,26-11-2025,maharashtra,solapur,413202,5,62
13420,26-11-2025,maharashtra,solapur,413210,0,6
13421,26-11-2025,maharashtra,solapur,413226,0,20
13422,26-11-2025,maharashtra,solapur,413227,0,13
13423,26-11-2025,maharashtra,solapur,413248,0,21
13424,26-11-2025,maharashtra,solapur,413250,0,2
13425,26-11-2025,maharashtra,solapur,413252,0,8
13426,26-11-2025,maharashtra,solapur,413302,1,29
13427,26-11-2025,maharashtra,solapur,413304,0,157
13428,26-11-2025,maharashtra,solapur,413324,0,21
13429,26-11-2025,maharashtra,solapur,413412,0,10
13430,26-11-2025,maharashtra,thane,400606,1,30
13431,26-11-2025,maharashtra,thane,400608,1,14
13432,26-11-2025,maharashtra,thane,400703,2,30
13433,26-11-2025,maharashtra,thane,401103,0,4
13434,26-11-2025,maharashtra,thane,401203,0,8
13435,26-11-2025,maharashtra,thane,401207,0,2
13436,26-11-2025,maharashtra,thane,401208,0,13
13437,26-11-2025,maharashtra,thane,401404,0,44
13438,26-11-2025,maharashtra,thane,401606,0,7
13439,26-11-2025,maharashtra,thane,401702,0,1
13440,26-11-2025,maharashtra,thane,421003,0,12
13441,26-11-2025,maharashtra,thane,421101,4,5
13442,26-11-2025,maharashtra,thane,421202,3,45
13443,26-11-2025,maharashtra,thane,421306,12,65
13444,26-11-2025,maharashtra,thane,421308,1,25
13445,26-11-2025,maharashtra,wardha,442001,5,64
13446,26-11-2025,maharashtra,washim,444507,1,66
13447,26-11-2025,maharashtra,yavatmal,445001,2,75
13448,26-11-2025,maharashtra,yavatmal,445101,1,89
13449,26-11-2025,maharashtra,yavatmal,445204,1,188
13450,26-11-2025,maharashtra,yavatmal,445207,0,42
13451,26-11-2025,maharashtra,yavatmal,445211,0,21
13452,26-11-2025,maharashtra,yavatmal,445301,0,226
13453,26-11-2025,mizoram,aizawl,796001,0,12
13454,26-11-2025,mizoram,aizawl,796012,0,1
13455,26-11-2025,mizoram,aizawl,796036,0,1
13456,26-11-2025,mizoram,champhai,796290,3,1
13457,26-11-2025,mizoram,champhai,796370,1,0
13458,26-11-2025,mizoram,lunglei,796730,0,4
13459,26-11-2025,mizoram,mamit,796410,0,1
13460,26-11-2025,mizoram,serchhip,796181,1,5
13461,26-11-2025,odisha,angul,759124,0,3
13462,26-11-2025,odisha,angul,759126,1,9
13463,26-11-2025,odisha,balangir,767021,2,2
13464,26-11-2025,odisha,balangir,767028,1,4
13465,26-11-2025,odisha,balangir,767033,2,4
13466,26-11-2025,odisha,balangir,767035,4,1
13467,26-11-2025,odisha,balangir,767040,2,3
